puzzle,current_name,legacy_names,current_key,current_point,best_transform_index,best_point,point_delta,best_existing_key,best_effect_name,proposed_source_name,moved_count,orientation_count,move_count,moves
rubiks-7,CtrObl3[F@2L.3U>U@2R.3F>R@2F.3U],,CtrObl3[F@2L.3U>U@2R.3F>R@2F.3U]#00,5000,0,5000,0,CtrObl3[F@2L.3U>U@2R.3F>R@2F.3U]#00,CtrObl3[F@2L.3U>U@2R.3F>R@2F.3U],CtrObl3[F@2L.3U>U@2R.3F>R@2F.3U],3,0,10,U2 2L' D 3B D' 2L D 3B' D' U2
rubiks-7,CtrObl3[F@2L.3U>U@3L.2F>R@3B.2U],,CtrObl3[F@2L.3U>U@3L.2F>R@3B.2U]#00,5000,0,5000,0,CtrObl3[F@2L.3U>U@3L.2F>R@3B.2U]#00,CtrObl3[F@2L.3U>U@3L.2F>R@3B.2U],CtrObl3[F@2L.3U>U@3L.2F>R@3B.2U],3,0,10,R2 2F L 3U' L' 2F' L 3U L' R2
rubiks-7,CtrObl3[F@2L.3U>U@3R.2B>R@3B.2U],,CtrObl3[F@2L.3U>U@3R.2B>R@3B.2U]#00,5000,0,5000,0,CtrObl3[F@2L.3U>U@3R.2B>R@3B.2U]#00,CtrObl3[F@2L.3U>U@3R.2B>R@3B.2U],CtrObl3[F@2L.3U>U@3R.2B>R@3B.2U],3,0,8,2B' 3D' F2 3D 2B 3D' F2 3D
rubiks-7,CtrObl3[F@2R.3D>F@3R.2U>R@2F.3U],,CtrObl3[F@2R.3D>F@3R.2U>R@2F.3U]#00,3700,0,3700,0,CtrObl3[F@2R.3D>F@3R.2U>R@2F.3U]#00,CtrObl3[F@2R.3D>F@3R.2U>R@2F.3U],CtrObl3[F@2R.3D>F@3R.2U>R@2F.3U],3,0,8,2U' R 3D R' 2U R 3D' R'
rubiks-7,CtrObl3[F@2R.3D>F@3R.2U>R@3B.2U],,CtrObl3[F@2R.3D>F@3R.2U>R@3B.2U]#00,3700,0,3700,0,CtrObl3[F@2R.3D>F@3R.2U>R@3B.2U]#00,CtrObl3[F@2R.3D>F@3R.2U>R@3B.2U],CtrObl3[F@2R.3D>F@3R.2U>R@3B.2U],3,0,8,R' 2U' R 3D R' 2U R 3D'
rubiks-7,CtrObl3[F@2R.3D>R@2F.3U>U@3L.2F],,CtrObl3[F@2R.3D>R@2F.3U>U@3L.2F]#00,4900,0,4900,0,CtrObl3[F@2R.3D>R@2F.3U>U@3L.2F]#00,CtrObl3[F@2R.3D>R@2F.3U>U@3L.2F],CtrObl3[F@2R.3D>R@2F.3U>U@3L.2F],3,0,10,R 3D 2B U2 2B' 3D' 2B U2 2B' R'
rubiks-7,CtrObl3[F@3L.2D>F@3R.2U>R@2B.3D],,CtrObl3[F@3L.2D>F@3R.2U>R@2B.3D]#00,3600,0,3600,0,CtrObl3[F@3L.2D>F@3R.2U>R@2B.3D]#00,CtrObl3[F@3L.2D>F@3R.2U>R@2B.3D],CtrObl3[F@3L.2D>F@3R.2U>R@2B.3D],3,0,8,F2 2U 3F2 2U' F2 2U 3F2 2U'
rubiks-7,CtrObl3[F@3L.2D>F@3R.2U>R@2F.3U],,CtrObl3[F@3L.2D>F@3R.2U>R@2F.3U]#00,3700,0,3700,0,CtrObl3[F@3L.2D>F@3R.2U>R@2F.3U]#00,CtrObl3[F@3L.2D>F@3R.2U>R@2F.3U],CtrObl3[F@3L.2D>F@3R.2U>R@2F.3U],3,0,8,2D' 3B2 2D F2 2D' 3B2 2D F2
rubiks-7,CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U]~v01,,CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U]~v01#00,3700,0,3700,0,CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U]~v01#00,CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U],CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U]~v01,3,0,8,3L 2B' 3L' F2 3L 2B 3L' F2
rubiks-7,CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U]~v02,,CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U]~v02#00,3700,0,3700,0,CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U]~v02#00,CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U],CtrObl3[F@3L.2D>F@3R.2U>R@3B.2U]~v02,3,0,8,F2 3R 2B 3R' F2 3R 2B' 3R'
rubiks-7,CtrObl3[F@3L.2D>F@3R.2U>R@3F.2D],,CtrObl3[F@3L.2D>F@3R.2U>R@3F.2D]#00,3600,0,3600,0,CtrObl3[F@3L.2D>F@3R.2U>R@3F.2D]#00,CtrObl3[F@3L.2D>F@3R.2U>R@3F.2D],CtrObl3[F@3L.2D>F@3R.2U>R@3F.2D],3,0,8,F2 3R' 2F 3R F2 3R' 2F' 3R
rubiks-7,CtrObl3[F@3L.2D>R@3B.2U>U@2L.3B],,CtrObl3[F@3L.2D>R@3B.2U>U@2L.3B]#00,4900,0,4900,0,CtrObl3[F@3L.2D>R@3B.2U>U@2L.3B]#00,CtrObl3[F@3L.2D>R@3B.2U>U@2L.3B],CtrObl3[F@3L.2D>R@3B.2U>U@2L.3B],3,0,10,R' 2U F2 2U' 3B' 2U F2 2U' 3B R
rubiks-7,CtrObl3[F@3R.2U>L@2B.3U>R@2B.3D],,CtrObl3[F@3R.2U>L@2B.3U>R@2B.3D]#00,5500,0,5500,0,CtrObl3[F@3R.2U>L@2B.3U>R@2B.3D]#00,CtrObl3[F@3R.2U>L@2B.3U>R@2B.3D],CtrObl3[F@3R.2U>L@2B.3U>R@2B.3D],3,0,10,3F2 2D' 3R2 2D L2 2D' 3R2 2D L2 3F2
rubiks-7,CtrObl3[F@3R.2U>L@2B.3U>R@2F.3U],,CtrObl3[F@3R.2U>L@2B.3U>R@2F.3U]#00,5600,0,5600,0,CtrObl3[F@3R.2U>L@2B.3U>R@2F.3U]#00,CtrObl3[F@3R.2U>L@2B.3U>R@2F.3U],CtrObl3[F@3R.2U>L@2B.3U>R@2F.3U],3,0,8,2D F2 2D' 3B2 2D F2 2D' 3B2
rubiks-7,CtrObl3[F@3R.2U>L@2B.3U>R@3F.2D],,CtrObl3[F@3R.2U>L@2B.3U>R@3F.2D]#00,5500,0,5500,0,CtrObl3[F@3R.2U>L@2B.3U>R@3F.2D]#00,CtrObl3[F@3R.2U>L@2B.3U>R@3F.2D],CtrObl3[F@3R.2U>L@2B.3U>R@3F.2D],3,0,10,3R2 2D R 3B2 R' 2D' R 3B2 3R2 R'
rubiks-7,CtrObl3[F@3R.2U>L@2F.3D>R@2F.3U],,CtrObl3[F@3R.2U>L@2F.3D>R@2F.3U]#00,5500,0,5500,0,CtrObl3[F@3R.2U>L@2F.3D>R@2F.3U]#00,CtrObl3[F@3R.2U>L@2F.3D>R@2F.3U],CtrObl3[F@3R.2U>L@2F.3D>R@2F.3U],3,0,10,3F2 2D 3R2 2D' R2 2D 3R2 2D' R2 3F2
rubiks-7,CtrObl3[F@3R.2U>L@2F.3D>R@3B.2U],,CtrObl3[F@3R.2U>L@2F.3D>R@3B.2U]#00,5500,0,5500,0,CtrObl3[F@3R.2U>L@2F.3D>R@3B.2U]#00,CtrObl3[F@3R.2U>L@2F.3D>R@3B.2U],CtrObl3[F@3R.2U>L@2F.3D>R@3B.2U],3,0,8,2U R 3F2 R' 2U' R 3F2 R'
rubiks-7,CtrObl3[F@3R.2U>L@3B.2D>R@2F.3U],,CtrObl3[F@3R.2U>L@3B.2D>R@2F.3U]#00,5500,0,5500,0,CtrObl3[F@3R.2U>L@3B.2D>R@2F.3U]#00,CtrObl3[F@3R.2U>L@3B.2D>R@2F.3U],CtrObl3[F@3R.2U>L@3B.2D>R@2F.3U],3,0,8,2U F 3D F' 2U' F 3D' F'
rubiks-7,CtrObl3[F@3R.2U>L@3F.2U>R@2B.3D],,CtrObl3[F@3R.2U>L@3F.2U>R@2B.3D]#00,5500,0,5500,0,CtrObl3[F@3R.2U>L@3F.2U>R@2B.3D]#00,CtrObl3[F@3R.2U>L@3F.2U>R@2B.3D],CtrObl3[F@3R.2U>L@3F.2U>R@2B.3D],3,0,10,3R2 2D B 3U B' 2D' B 3U' B' 3R2
rubiks-7,CtrObl3[F@3R.2U>R@2B.3D>L@2B.3U],,CtrObl3[F@3R.2U>R@2B.3D>L@2B.3U]#00,5500,0,5500,0,CtrObl3[F@3R.2U>R@2B.3D>L@2B.3U]#00,CtrObl3[F@3R.2U>R@2B.3D>L@2B.3U],CtrObl3[F@3R.2U>R@2B.3D>L@2B.3U],3,0,10,3B2 2D 3R2 2D' R2 2D 3R2 2D' R2 3B2
rubiks-7,CtrObl3[F@3R.2U>R@2B.3D>L@2F.3D],,CtrObl3[F@3R.2U>R@2B.3D>L@2F.3D]#00,5400,0,5400,0,CtrObl3[F@3R.2U>R@2B.3D>L@2F.3D]#00,CtrObl3[F@3R.2U>R@2B.3D>L@2F.3D],CtrObl3[F@3R.2U>R@2B.3D>L@2F.3D],3,0,8,2D' F2 2D 3F2 2D' F2 2D 3F2
rubiks-7,CtrObl3[F@3R.2U>R@2B.3D>L@3F.2U],,CtrObl3[F@3R.2U>R@2B.3D>L@3F.2U]#00,5500,0,5500,0,CtrObl3[F@3R.2U>R@2B.3D>L@3F.2U]#00,CtrObl3[F@3R.2U>R@2B.3D>L@3F.2U],CtrObl3[F@3R.2U>R@2B.3D>L@3F.2U],3,0,10,3R2 2D' L 3F2 L' 2D L 3F2 3R2 L'
rubiks-7,CtrObl3[F@3R.2U>R@2B.3D>R@2F.3U],,CtrObl3[F@3R.2U>R@2B.3D>R@2F.3U]#00,3700,0,3700,0,CtrObl3[F@3R.2U>R@2B.3D>R@2F.3U]#00,CtrObl3[F@3R.2U>R@2B.3D>R@2F.3U],CtrObl3[F@3R.2U>R@2B.3D>R@2F.3U],3,0,8,2D 3R2 2D' R2 2D 3R2 2D' R2
rubiks-7,CtrObl3[F@3R.2U>R@2F.3U>L@2B.3U],,CtrObl3[F@3R.2U>R@2F.3U>L@2B.3U]#00,5600,0,5600,0,CtrObl3[F@3R.2U>R@2F.3U>L@2B.3U]#00,CtrObl3[F@3R.2U>R@2F.3U>L@2B.3U],CtrObl3[F@3R.2U>R@2F.3U>L@2B.3U],3,0,8,3B2 2D F2 2D' 3B2 2D F2 2D'
rubiks-7,CtrObl3[F@3R.2U>R@2F.3U>L@2F.3D],,CtrObl3[F@3R.2U>R@2F.3U>L@2F.3D]#00,5500,0,5500,0,CtrObl3[F@3R.2U>R@2F.3U>L@2F.3D]#00,CtrObl3[F@3R.2U>R@2F.3U>L@2F.3D],CtrObl3[F@3R.2U>R@2F.3U>L@2F.3D],3,0,10,3B2 2D' 3R2 2D L2 2D' 3R2 2D L2 3B2
rubiks-7,CtrObl3[F@3R.2U>R@2F.3U>L@3B.2D],,CtrObl3[F@3R.2U>R@2F.3U>L@3B.2D]#00,5500,0,5500,0,CtrObl3[F@3R.2U>R@2F.3U>L@3B.2D]#00,CtrObl3[F@3R.2U>R@2F.3U>L@3B.2D],CtrObl3[F@3R.2U>R@2F.3U>L@3B.2D],3,0,8,2U' L 3B2 L' 2U L 3B2 L'
rubiks-7,CtrObl3[F@3R.2U>R@2F.3U>R@3B.2U],,CtrObl3[F@3R.2U>R@2F.3U>R@3B.2U]#00,3700,0,3700,0,CtrObl3[F@3R.2U>R@2F.3U>R@3B.2U]#00,CtrObl3[F@3R.2U>R@2F.3U>R@3B.2U],CtrObl3[F@3R.2U>R@2F.3U>R@3B.2U],3,0,8,F 3D' F' 2U F 3D F' 2U'
rubiks-7,CtrObl3[F@3R.2U>R@2F.3U>U@2L.3B],,CtrObl3[F@3R.2U>R@2F.3U>U@2L.3B]#00,5000,0,5000,0,CtrObl3[F@3R.2U>R@2F.3U>U@2L.3B]#00,CtrObl3[F@3R.2U>R@2F.3U>U@2L.3B],CtrObl3[F@3R.2U>R@2F.3U>U@2L.3B],3,0,8,2U' L 3B' L' 2U L 3B L'
rubiks-7,CtrObl3[F@3R.2U>R@2F.3U>U@2R.3F],,CtrObl3[F@3R.2U>R@2F.3U>U@2R.3F]#00,5000,0,5000,0,CtrObl3[F@3R.2U>R@2F.3U>U@2R.3F]#00,CtrObl3[F@3R.2U>R@2F.3U>U@2R.3F],CtrObl3[F@3R.2U>R@2F.3U>U@2R.3F],3,0,8,2U' 3B U2 3B' 2U 3B U2 3B'
rubiks-7,CtrObl3[F@3R.2U>R@2F.3U>U@3L.2F],,CtrObl3[F@3R.2U>R@2F.3U>U@3L.2F]#00,5000,0,5000,0,CtrObl3[F@3R.2U>R@2F.3U>U@3L.2F]#00,CtrObl3[F@3R.2U>R@2F.3U>U@3L.2F],CtrObl3[F@3R.2U>R@2F.3U>U@3L.2F],3,0,8,3R U2 3R' 2U 3R U2 3R' 2U'
rubiks-7,CtrObl3[F@3R.2U>R@3B.2U>L@2F.3D],,CtrObl3[F@3R.2U>R@3B.2U>L@2F.3D]#00,5500,0,5500,0,CtrObl3[F@3R.2U>R@3B.2U>L@2F.3D]#00,CtrObl3[F@3R.2U>R@3B.2U>L@2F.3D],CtrObl3[F@3R.2U>R@3B.2U>L@2F.3D],3,0,8,2U' F 3D' F' 2U F 3D F'
rubiks-7,CtrObl3[F@3R.2U>R@3B.2U>R@2F.3U],,CtrObl3[F@3R.2U>R@3B.2U>R@2F.3U]#00,3700,0,3700,0,CtrObl3[F@3R.2U>R@3B.2U>R@2F.3U]#00,CtrObl3[F@3R.2U>R@3B.2U>R@2F.3U],CtrObl3[F@3R.2U>R@3B.2U>R@2F.3U],3,0,8,2U F 3D' F' 2U' F 3D F'
rubiks-7,CtrObl3[F@3R.2U>R@3B.2U>U@2L.3B],,CtrObl3[F@3R.2U>R@3B.2U>U@2L.3B]#00,5000,0,5000,0,CtrObl3[F@3R.2U>R@3B.2U>U@2L.3B]#00,CtrObl3[F@3R.2U>R@3B.2U>U@2L.3B],CtrObl3[F@3R.2U>R@3B.2U>U@2L.3B],3,0,10,F 2R U2 2R' 3D' 2R U2 2R' 3D F'
rubiks-7,CtrObl3[F@3R.2U>R@3B.2U>U@2R.3F],,CtrObl3[F@3R.2U>R@3B.2U>U@2R.3F]#00,5000,0,5000,0,CtrObl3[F@3R.2U>R@3B.2U>U@2R.3F]#00,CtrObl3[F@3R.2U>R@3B.2U>U@2R.3F],CtrObl3[F@3R.2U>R@3B.2U>U@2R.3F],3,0,10,R 2D' F2 2D 3F 2D' F2 2D 3F' R'
rubiks-7,CtrObl3[F@3R.2U>R@3B.2U>U@3L.2F],,CtrObl3[F@3R.2U>R@3B.2U>U@3L.2F]#00,5000,0,5000,0,CtrObl3[F@3R.2U>R@3B.2U>U@3L.2F]#00,CtrObl3[F@3R.2U>R@3B.2U>U@3L.2F],CtrObl3[F@3R.2U>R@3B.2U>U@3L.2F],3,0,10,U2 2B D 3R D' 2B' D 3R' D' U2
rubiks-7,CtrObl3[F@3R.2U>R@3B.2U>U@3R.2B],,CtrObl3[F@3R.2U>R@3B.2U>U@3R.2B]#00,5000,0,5000,0,CtrObl3[F@3R.2U>R@3B.2U>U@3R.2B]#00,CtrObl3[F@3R.2U>R@3B.2U>U@3R.2B],CtrObl3[F@3R.2U>R@3B.2U>U@3R.2B],3,0,8,2B D 3R D' 2B' D 3R' D'
rubiks-7,CtrObl3[F@3R.2U>R@3F.2D>L@2B.3U],,CtrObl3[F@3R.2U>R@3F.2D>L@2B.3U]#00,5500,0,5500,0,CtrObl3[F@3R.2U>R@3F.2D>L@2B.3U]#00,CtrObl3[F@3R.2U>R@3F.2D>L@2B.3U],CtrObl3[F@3R.2U>R@3F.2D>L@2B.3U],3,0,10,3R2 2D' B 3U' B' 2D B 3U B' 3R2
rubiks-7,CtrObl3[F@3R.2U>R@3F.2D>R@2F.3U],,CtrObl3[F@3R.2U>R@3F.2D>R@2F.3U]#00,3700,0,3700,0,CtrObl3[F@3R.2U>R@3F.2D>R@2F.3U]#00,CtrObl3[F@3R.2U>R@3F.2D>R@2F.3U],CtrObl3[F@3R.2U>R@3F.2D>R@2F.3U],3,0,8,2U F' 3U F 2U' F' 3U' F
rubiks-7,CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U]~v01,,CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U]~v01#00,3700,0,3700,0,CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U]~v01#00,CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U],CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U]~v01,3,0,8,2F 3R' 2F' R2 2F 3R 2F' R2
rubiks-7,CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U]~v02,,CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U]~v02#00,3700,0,3700,0,CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U]~v02#00,CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U],CtrObl3[F@3R.2U>R@3F.2D>R@3B.2U]~v02,3,0,8,R2 2B 3R 2B' R2 2B 3R' 2B'
rubiks-7,CtrObl3[F@3R.2U>R@3F.2D>U@2R.3F],,CtrObl3[F@3R.2U>R@3F.2D>U@2R.3F]#00,4900,0,4900,0,CtrObl3[F@3R.2U>R@3F.2D>U@2R.3F]#00,CtrObl3[F@3R.2U>R@3F.2D>U@2R.3F],CtrObl3[F@3R.2U>R@3F.2D>U@2R.3F],3,0,10,R' 2D' F2 2D 3F 2D' F2 2D 3F' R
rubiks-7,CtrObl3[F@3R.2U>U@2R.3F>R@2F.3U],,CtrObl3[F@3R.2U>U@2R.3F>R@2F.3U]#00,5000,0,5000,0,CtrObl3[F@3R.2U>U@2R.3F>R@2F.3U]#00,CtrObl3[F@3R.2U>U@2R.3F>R@2F.3U],CtrObl3[F@3R.2U>U@2R.3F>R@2F.3U],3,0,8,3B U2 3B' 2U' 3B U2 3B' 2U
rubiks-7,CtrObl3[F@3R.2U>U@3L.2F>R@2F.3U],,CtrObl3[F@3R.2U>U@3L.2F>R@2F.3U]#00,5000,0,5000,0,CtrObl3[F@3R.2U>U@3L.2F>R@2F.3U]#00,CtrObl3[F@3R.2U>U@3L.2F>R@2F.3U],CtrObl3[F@3R.2U>U@3L.2F>R@2F.3U],3,0,8,2U 3R U2 3R' 2U' 3R U2 3R'
rubiks-7,CtrObl3[F@3R.2U>U@3R.2B>R@2F.3U],,CtrObl3[F@3R.2U>U@3R.2B>R@2F.3U]#00,5000,0,5000,0,CtrObl3[F@3R.2U>U@3R.2B>R@2F.3U]#00,CtrObl3[F@3R.2U>U@3R.2B>R@2F.3U],CtrObl3[F@3R.2U>U@3R.2B>R@2F.3U],3,0,8,2U B 3R' B' 2U' B 3R B'
rubiks-7,CtrObl3[L@2B.3U>L@3F.2U>R@3B.2U],,CtrObl3[L@2B.3U>L@3F.2U>R@3B.2U]#00,3900,0,3900,0,CtrObl3[L@2B.3U>L@3F.2U>R@3B.2U]#00,CtrObl3[L@2B.3U>L@3F.2U>R@3B.2U],CtrObl3[L@2B.3U>L@3F.2U>R@3B.2U],3,0,8,2B2 L' 3D2 L 2B2 L' 3D2 L
rubiks-7,CtrObl3[L@2B.3U>R@2B.3D>R@3B.2U],,CtrObl3[L@2B.3U>R@2B.3D>R@3B.2U]#00,3900,0,3900,0,CtrObl3[L@2B.3U>R@2B.3D>R@3B.2U]#00,CtrObl3[L@2B.3U>R@2B.3D>R@3B.2U],CtrObl3[L@2B.3U>R@2B.3D>R@3B.2U],3,0,8,L' 3D2 L 2D2 L' 3D2 L 2D2
rubiks-7,CtrObl3[L@2B.3U>R@3B.2U>L@3F.2U],,CtrObl3[L@2B.3U>R@3B.2U>L@3F.2U]#00,3900,0,3900,0,CtrObl3[L@2B.3U>R@3B.2U>L@3F.2U]#00,CtrObl3[L@2B.3U>R@3B.2U>L@3F.2U],CtrObl3[L@2B.3U>R@3B.2U>L@3F.2U],3,0,8,L' 3D2 L 2B2 L' 3D2 L 2B2
rubiks-7,CtrObl3[L@2F.3D>L@3F.2U>R@3B.2U],,CtrObl3[L@2F.3D>L@3F.2U>R@3B.2U]#00,3900,0,3900,0,CtrObl3[L@2F.3D>L@3F.2U>R@3B.2U]#00,CtrObl3[L@2F.3D>L@3F.2U>R@3B.2U],CtrObl3[L@2F.3D>L@3F.2U>R@3B.2U],3,0,8,2B2 L 3D2 L' 2B2 L 3D2 L'
rubiks-7,CtrObl3[L@2F.3D>R@3B.2U>L@3B.2D],,CtrObl3[L@2F.3D>R@3B.2U>L@3B.2D]#00,3800,0,3800,0,CtrObl3[L@2F.3D>R@3B.2U>L@3B.2D]#00,CtrObl3[L@2F.3D>R@3B.2U>L@3B.2D],CtrObl3[L@2F.3D>R@3B.2U>L@3B.2D],3,0,8,L' 2B2 L 3D2 L' 2B2 L 3D2
rubiks-7,CtrObl3[L@2F.3D>R@3B.2U>L@3F.2U],,CtrObl3[L@2F.3D>R@3B.2U>L@3F.2U]#00,3800,0,3800,0,CtrObl3[L@2F.3D>R@3B.2U>L@3F.2U]#00,CtrObl3[L@2F.3D>R@3B.2U>L@3F.2U],CtrObl3[L@2F.3D>R@3B.2U>L@3F.2U],3,0,8,R 3F2 R' 2B2 R 3F2 R' 2B2
rubiks-7,CtrObl3[L@3F.2U>R@2B.3D>R@3B.2U],,CtrObl3[L@3F.2U>R@2B.3D>R@3B.2U]#00,3900,0,3900,0,CtrObl3[L@3F.2U>R@2B.3D>R@3B.2U]#00,CtrObl3[L@3F.2U>R@2B.3D>R@3B.2U],CtrObl3[L@3F.2U>R@2B.3D>R@3B.2U],3,0,8,2B2 L 3F2 L' 2B2 L 3F2 L'
rubiks-7,CtrObl3[L@3F.2U>R@2F.3U>R@3B.2U],,CtrObl3[L@3F.2U>R@2F.3U>R@3B.2U]#00,3900,0,3900,0,CtrObl3[L@3F.2U>R@2F.3U>R@3B.2U]#00,CtrObl3[L@3F.2U>R@2F.3U>R@3B.2U],CtrObl3[L@3F.2U>R@2F.3U>R@3B.2U],3,0,8,2B2 L' 3B2 L 2B2 L' 3B2 L
rubiks-7,CtrObl4s[L@2B.3U<>R@2F.3U;L@3F.2U<>R@3B.2U],,CtrObl4s[L@2B.3U<>R@2F.3U;L@3F.2U<>R@3B.2U]#00,7800,0,7800,0,CtrObl4s[L@2B.3U<>R@2F.3U;L@3F.2U<>R@3B.2U]#00,CtrObl4s[L@2B.3U<>R@2F.3U;L@3F.2U<>R@3B.2U],CtrObl4s[L@2B.3U<>R@2F.3U;L@3F.2U<>R@3B.2U],4,0,11,L 2U2 2B2 L 3D2 L' 2B2 2U2 L 3D2 L2
rubiks-7,CtrObl4s[L@2F.3D<>R@2B.3D;L@3F.2U<>R@3B.2U],,CtrObl4s[L@2F.3D<>R@2B.3D;L@3F.2U<>R@3B.2U]#00,7600,0,7600,0,CtrObl4s[L@2F.3D<>R@2B.3D;L@3F.2U<>R@3B.2U]#00,CtrObl4s[L@2F.3D<>R@2B.3D;L@3F.2U<>R@3B.2U],CtrObl4s[L@2F.3D<>R@2B.3D;L@3F.2U<>R@3B.2U],4,0,10,R' 2B2 2U2 R 3F2 R' 2U2 2B2 R 3F2
rubiks-7,CtrObl4s[L@2F.3D<>R@3B.2U;L@3F.2U<>R@2F.3U],,CtrObl4s[L@2F.3D<>R@3B.2U;L@3F.2U<>R@2F.3U]#00,7700,0,7700,0,CtrObl4s[L@2F.3D<>R@3B.2U;L@3F.2U<>R@2F.3U]#00,CtrObl4s[L@2F.3D<>R@3B.2U;L@3F.2U<>R@2F.3U],CtrObl4s[L@2F.3D<>R@3B.2U;L@3F.2U<>R@2F.3U],4,0,10,2B2 2U2 R 3F2 R' 2U2 2B2 R 3F2 R'
rubiks-7,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v01,,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v01#00,12600,0,12600,0,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v01#00,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v01,19,2,4,F 2U F' 2U'
rubiks-7,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v02,,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v02#00,12700,0,12700,0,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v02#00,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v02,19,2,4,F' 2U F 2U'
rubiks-7,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v03,,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v03#00,12500,0,12500,0,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v03#00,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v03,19,2,4,2U F' 2U' F
rubiks-7,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v04,,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v04#00,12700,0,12700,0,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v04#00,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v04,19,2,4,2U F 2U' F'
rubiks-7,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v05,,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v05#00,12540,0,12540,0,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v05#00,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v05,19,2,5,F2 2U F' 2U' F'
rubiks-7,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v06,,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v06#00,12540,0,12540,0,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v06#00,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v06,19,2,5,F2 2U F 2U' F
rubiks-7,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v07,,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v07#00,12440,0,12440,0,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v07#00,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v07,19,4,5,R 2U' R 2U R2
rubiks-7,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v08,,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v08#00,12520,0,12520,0,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v08#00,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-5~v08,19,2,5,F' 2D' F' 2D F2
rubiks-7,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-6p[3x2]~v01,,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-6p[3x2]~v01#00,13700,0,13700,0,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-6p[3x2]~v01#00,CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-6p[3x2],CtrObl6p[3x2]+CtrPlus3+CtrX5+W2-6p[3x2]~v01,20,2,4,R 2U2 R' 2U2
